"kinase","logFC","AveExpr","t","P.Value","adj.P.Val","B","kinase_FDR"
"TNK2",0.15252872290487,-1.00402300788575,0.144399349506052,0.887287030377891,0.989279089515184,-6.47818771412051,0.98910685353601
"CDK11B",-0.027249464227344,5.53195224677996,-0.135367397389746,0.894289467106959,0.991280450071195,-6.47951069421448,0.990295306176111
"TRIO",-0.0306515785119101,5.39309608264864,-0.135239671480157,0.894388559736149,0.991280450071195,-6.47952879240588,0.990295306176111
"PLK2",0.0203641966959074,7.85905829126626,0.13355899767339,0.895692634435255,0.991363066563564,-6.47976534921375,0.990295306176111
"BRD2",0.0165123614401006,7.02964580197699,0.12929220585229,0.899004739770176,0.992834779364954,-6.48035265163241,0.990295306176111
"RPS6KC1",-0.0218754300691195,5.51451811800334,-0.125639539607412,0.901841687452025,0.993662936069485,-6.48084031203926,0.990295306176111
"MKNK1",0.0283470251263873,4.82525886486462,0.122825113181498,0.904028546269214,0.994550348933623,-6.48120655095373,0.990295306176111
"TRIM66",-0.119070235069879,1.217049960222,-0.119465391133675,0.906640168930731,0.995265378396695,-6.48163290875299,0.990295306176111
"MAP3K4",-0.0409821765250964,3.70911478272911,-0.116983063132102,0.908570487912912,0.995569899939173,-6.48194034338668,0.990295306176111
"CAMK2B",-0.049444530948878,0.561357429533639,-0.111386394574326,0.912924779852453,0.997254082790587,-6.4826098501132,0.990295306176111
"MASTL",0.0340061310438275,3.22632107816374,0.111222176565847,0.913052588583665,0.997332646341158,-6.48262900022355,0.990295306176111
"KSR2",0.0865827256551337,3.08253913629415,0.111130792653488,0.913123712573118,0.99734928699151,-6.48263964464886,0.990295306176111
"PRKG2",0.0478856785363733,2.67048486550434,0.110418848557197,0.913677844275978,0.997540071142697,-6.48272227305303,0.990295306176111
"CDC42BPA",0.0227037177098044,6.4564336509903,0.106658481302715,0.916605441113821,0.997890182411723,-6.48314990773777,0.990295306176111
"MAP3K7",-0.0341876762864421,4.18546629317856,-0.103943344773873,0.918720069163506,0.998815622896476,-6.48344948197904,0.990295306176111
"AURKA",-0.0158599463802958,6.60307524655415,-0.0972125096378934,0.923964965624702,0.999938520954087,-6.48415886938272,0.990295306176111
"ITK",0.0551716758921215,1.55821843970404,0.0942534863349267,0.92627191729877,1,-6.48445573026886,0.990295306176111
"GRK6",0.040932626711113,3.97462475463949,0.0914567080812592,0.928453012061614,1,-6.48472789027253,0.990295306176111
"MAPK14",0.0253973245350636,4.65725113034038,0.0893633941405183,0.930085895823304,1,-6.48492623750242,0.990295306176111
"TAF1L",0.0477193300931391,-1.52508846821693,0.0856058836770615,0.933017748194268,1,-6.48527076495867,0.990295306176111
"MAP3K10",-0.0319840460129426,1.18639993861244,-0.0832416284511018,0.934863014082048,1,-6.48547996799098,0.990295306176111
"STK24",0.0215933642360011,3.6641512981666,0.0822944758043721,0.935602362464346,1,-6.48556213560255,0.990295306176111
"PRPF4B",0.0116162977958796,5.81670767811592,0.0797627234405299,0.937578952576309,1,-6.48577715948183,0.990295306176111
"MAST2",0.0511403939732831,3.72068718222802,0.0777351313908744,0.939162243942725,1,-6.48594452430351,0.990295306176111
"MELK",0.0121538777725156,5.43815082925944,0.0750173275152864,0.941284921522615,1,-6.48616210841353,0.990295306176111
"CDK3",-0.0230483664261898,1.85400510203529,-0.0744606505320525,0.941719758973856,1,-6.48620572075499,0.990295306176111
"ICK",0.0992937583317672,0.832082262783787,0.0717528048917098,0.943835213278898,1,-6.48641323500701,0.990295306176111
"CAMKK2",-0.015523247266187,5.30499391920224,-0.0708695255998243,0.944525355050324,1,-6.48647926339813,0.990295306176111
"NEK2",-0.0100300468379393,4.72172680192007,-0.0613196659549597,0.951989884852286,1,-6.48714096252482,0.995927879537776
"BMP2K",0.0128960429319367,5.00126264140211,0.0502732645484055,0.960629970988081,1,-6.48778716043116,0.999999999999999
"MKNK2",0.0125208515808009,4.08193175892247,0.0431942858453738,0.966169664025995,1,-6.48813403319295,0.999999999999999
"PKMYT1",-0.0112405470234727,4.37232095306061,-0.0374796488049562,0.970643023886139,1,-6.48837573439521,0.999999999999999
"MAP3K14",0.0102761863663852,4.03696765446694,0.035471458410552,0.972215267080931,1,-6.48845254187862,0.999999999999999
"MAP3K9",-0.0134327915460166,1.30584830968167,-0.0254600259020657,0.980055029873488,1,-6.4887723702607,0.999999999999999
"PSKH1",0.0075903897274312,4.71449350822734,0.0246292069023892,0.980705736393535,1,-6.48879418953874,0.999999999999999
"FGFR3",-0.00922745865625374,-1.92184693454582,-0.0227032398707728,0.982214228950855,1,-6.48884198641695,0.999999999999999
"RAF1",-0.00442812568062312,5.56998092851592,-0.0209569066575419,0.98358208662929,1,-6.48888196309876,0.999999999999999
"FGFR4",-0.00722840047221762,2.28343478612318,-0.0169553590685682,0.986716590736018,1,-6.48896150681185,0.999999999999999
"MAPK8",-0.00432735913015669,4.23365147857334,-0.0167862803376289,0.986849039391234,1,-6.48896449808342,0.999999999999999
"SCYL2",0.00206916327874307,5.65453506821504,0.00919800377440037,0.992793707241009,1,-6.48906788316598,0.999999999999999
"MERTK",0.00380891670957961,1.29835564683961,0.00851360454704674,0.993329894040504,1,-6.48907423903404,0.999999999999999
"STK16",0.00129930752313978,5.64743636114424,0.0078863630509776,0.993821304048237,1,-6.48907963271803,0.999999999999999
"RIOK3",0.00121028529028067,5.81468942368488,0.00748534459012553,0.994135481843713,1,-6.48908286489011,0.999999999999999
"EPHB2",-0.0037899342384502,-1.54433649360792,-0.00600028914741516,0.995298956481239,1,-6.48909336569152,0.999999999999999
"MYO3A",-4.44089209850063e-16,-2.30037224496769,-5.76856271398465e-15,0.999999999999996,1,-6.4891122435916,0.999999999999999
"GUCY2D",-4.44089209850063e-16,-2.25992859116926,-2.92107716911348e-15,0.999999999999998,1,-6.4891122435916,0.999999999999999
"NPR1",-4.44089209850063e-16,-2.24274357271503,-2.19799689237633e-15,0.999999999999998,1,-6.4891122435916,0.999999999999999
"NTRK1",-4.44089209850063e-16,-2.1613372666355,-1.47376636831712e-15,0.999999999999999,1,-6.4891122435916,0.999999999999999
"ZAP70",-4.44089209850063e-16,-2.02022595796646,-1.30650434584257e-15,0.999999999999999,1,-6.4891122435916,0.999999999999999
"MST1R",-4.44089209850063e-16,-2.039448058014,-7.76093502902955e-16,0.999999999999999,1,-6.4891122435916,0.999999999999999
